Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance
Essendon,4/6 Riverview Rd,2,u,606000.0,S,McDonald,12-11-2016,8.0
Essendon,18 Vanberg Rd,3,h,1385000.0,S,McDonald,12-11-2016,8.0
Essendon,159 Cooper St,3,t,650000.0,S,Barry,13-08-2016,8.0
Essendon,2/21 Grice Cr,1,u,253000.0,S,Brad,13-08-2016,8.0
Essendon,5/322 Buckley St,2,u,460000.0,S,Nelson,14-05-2016,8.0
Essendon,31 Lawson St,3,t,870000.0,S,Frank,14-05-2016,8.0
Essendon,54 Ogilvie St,3,t,1000000.0,VB,Brad,14-05-2016,8.0
Essendon,38 Vanberg Rd,3,h,980000.0,S,Nelson,14-05-2016,8.0
Essendon,6 Banchory St,5,h,,VB,Barry,15-10-2016,8.0
Essendon,2/16 Braemar St,2,u,520000.0,VB,Barry,15-10-2016,8.0
Essendon,29 Brewster St,4,h,,SN,Brad,15-10-2016,8.0
Essendon,3/134 Cooper St,2,u,585000.0,VB,Nelson,15-10-2016,8.0
Essendon,90 Cooper St,4,h,1295000.0,S,Nelson,15-10-2016,8.0
Essendon,124c Hoffmans Rd,3,t,720000.0,S,Frank,15-10-2016,8.0
Essendon,2/57 Lincoln Rd,2,h,732500.0,S,Nelson,15-10-2016,8.0
Essendon,33 McCarron Pde,4,h,1635000.0,VB,Nelson,15-10-2016,8.0
Essendon,13/947 Mt Alexander Rd,2,u,485000.0,SP,Pagan,15-10-2016,8.0
Essendon,108 Ogilvie St,3,h,980000.0,S,Brad,15-10-2016,8.0
Essendon,1/48 Spencer St,3,u,840000.0,S,Nelson,15-10-2016,8.0
Essendon,130 Tennyson St,2,h,1001000.0,S,Jellis,15-10-2016,8.0
Essendon,26a Violet St,3,u,891000.0,S,Brad,15-10-2016,8.0
Essendon,20/6 Winifred St,2,t,580000.0,VB,Barry,15-10-2016,8.0
Essendon,9a Ballater St,2,u,800000.0,S,Paul,16-04-2016,8.0
Essendon,2 Cooke St,5,h,1575000.0,PI,Brad,16-04-2016,8.0
Essendon,9/160 Napier St,1,u,280000.0,SP,Pagan,16-04-2016,8.0
Essendon,211 Napier St,4,h,1467000.0,S,Brad,16-04-2016,8.0
Essendon,11 Raleigh St,3,h,770000.0,S,Brad,16-04-2016,8.0
Essendon,15/18 Raleigh St,2,u,446000.0,S,Nelson,16-04-2016,8.0
Essendon,20 Warner St,2,h,890000.0,PI,Nelson,16-04-2016,8.0
Essendon,11 McPhail St,2,h,870000.0,PI,Nelson,16-07-2016,8.0
Essendon,105 Ogilvie St,4,h,1500000.0,S,Nelson,16-07-2016,8.0
Essendon,151 Ogilvie St,3,h,1266000.0,S,Brad,16-07-2016,8.0
Essendon,49 Albion St,3,h,1134000.0,S,Barry,17-09-2016,8.0
Essendon,5 Ballater St,5,h,1756000.0,S,Frank,17-09-2016,8.0
Essendon,3/23 Daisy St,1,u,320500.0,S,Nelson,17-09-2016,8.0
Essendon,3/82 Glass St,2,u,650000.0,S,Nelson,17-09-2016,8.0
Essendon,2 McHale Ct,2,h,1065000.0,VB,Nelson,17-09-2016,8.0
Essendon,1/139 Roberts St,2,u,667000.0,S,Nelson,17-09-2016,8.0
Essendon,37 Woodland St,4,h,1610000.0,S,Hodges,17-09-2016,8.0
Essendon,51 Amelia Av,2,h,806000.0,S,Nelson,18-06-2016,8.0
Essendon,6/3 Ballater St,2,u,,SP,Frank,18-06-2016,8.0
Essendon,59 Brewster St,3,h,1475000.0,PI,Paul,18-06-2016,8.0
Essendon,1/247 Keilor Rd,3,t,750000.0,VB,Brad,18-06-2016,8.0
Essendon,4/26 Richardson St,3,t,965000.0,S,Frank,18-06-2016,8.0
Essendon,3/7 Violet St,2,u,390000.0,VB,Nelson,18-06-2016,8.0
Essendon,23a Deakin St,3,t,,S,Nelson,22-05-2016,8.0
Essendon,115 Fawkner St,2,h,1255000.0,S,Paul,22-05-2016,8.0
Essendon,1/37 Grice Cr,2,u,370000.0,S,Considine,22-05-2016,8.0
Essendon,6 Cooper St,4,h,,S,Nelson,22-08-2016,8.0
Essendon,7/18 Raleigh St,2,u,457000.0,S,Barry,22-08-2016,8.0
Essendon,22 Tweedside St,3,h,1460000.0,S,Paul,22-08-2016,8.0
Essendon,1/15 Gilbertson St,2,u,736000.0,S,Nelson,23-04-2016,8.0
Essendon,3/136 Hoffmans Rd,2,u,405000.0,S,Nelson,24-09-2016,8.0
Essendon,5/12 Schofield St,2,u,450000.0,SP,Brad,24-09-2016,8.0
Essendon,1/35 William St,2,u,740000.0,S,Nelson,24-09-2016,8.0
Essendon,8 Buckley St,3,h,1330000.0,S,Barry,26-07-2016,8.0
Essendon,31 Graves St,3,h,1625000.0,S,Nelson,26-07-2016,8.0
Essendon,7 Hilda St,3,h,1150000.0,S,Paul,26-07-2016,8.0
Essendon,56a Bradshaw St,5,h,1560000.0,PI,Nelson,27-06-2016,8.0
Essendon,43a Deakin St,3,t,787000.0,S,Barry,27-06-2016,8.0
Essendon,2/6 Edward St,2,u,,VB,Brad,27-06-2016,8.0
Essendon,47 Hoddle St,3,h,1085000.0,S,Barry,27-06-2016,8.0
Essendon,9 Mountain St,6,h,1800000.0,VB,Joe,27-06-2016,8.0
Essendon,8/30 Nicholson St,2,u,360000.0,VB,Nelson,27-06-2016,8.0
Essendon,2/67 Nimmo St,2,u,645000.0,SP,Nelson,27-06-2016,8.0
Essendon,7/5 Queen St,2,t,520000.0,VB,Nelson,27-06-2016,8.0
Essendon,8/15 Shaftesbury St,1,u,250000.0,VB,Brad,27-06-2016,8.0
Essendon,31 Elder Pde,3,h,1500000.0,PI,Red,28-05-2016,8.0
Essendon,15 Glen St,3,h,,PI,Rendina,28-05-2016,8.0
Essendon,3/126 Hoffmans Rd,2,u,,PI,Barry,28-05-2016,8.0
Essendon,118a Ogilvie St,3,t,925000.0,VB,Nelson,28-05-2016,8.0
Essendon,5 Raleigh St,3,h,1290000.0,S,Nelson,28-05-2016,8.0
Essendon,1/26 Richardson St,3,t,1275000.0,SP,Frank,28-05-2016,8.0
Essendon,1/18 Schofield St,2,u,,SP,Brad,28-05-2016,8.0
Essendon,15 Wright St,3,h,1045000.0,S,Nelson,28-05-2016,8.0
Essendon,38 Alfred Rd,3,h,1290000.0,S,Nelson,28-08-2016,8.0
Essendon,1/1 Ardoch St,2,u,,S,Nelson,28-08-2016,8.0
Essendon,95 Bradshaw St,2,h,953000.0,S,Nelson,28-08-2016,8.0
Essendon,118 Buckley St,3,h,1100000.0,PI,Raine,28-08-2016,8.0
Essendon,1/52 Elder Pde,3,u,820000.0,S,Nelson,28-08-2016,8.0
Essendon,5 Loeman St,4,h,1270000.0,PI,Nelson,28-08-2016,8.0
Essendon,21 Miller St,3,h,1445000.0,S,Nelson,28-08-2016,8.0
Essendon,33 Ogilvie St,4,h,1113000.0,S,Brad,28-08-2016,8.0
Essendon,4/11 Spencer St,2,u,370000.0,VB,Barry,28-08-2016,8.0
Essendon,1 Braemar St,3,h,1505000.0,S,Jellis,30-07-2016,8.0
Essendon,6/7 Schofield St,2,t,590000.0,S,Brad,30-07-2016,8.0
Essendon North,2/17 Bulla Rd,2,u,396000.0,S,Barry,03-09-2016,9.4
Essendon North,3 Oshannassy St,3,h,1580000.0,S,Barry,04-06-2016,9.4
Essendon North,2/10 Oshannassy St,2,u,393000.0,S,Brad,06-08-2016,9.4
Essendon North,4/17 Bulla Rd,1,u,260000.0,S,Brad,10-09-2016,9.4
Essendon North,11 Duffy St,3,h,1320000.0,S,Brad,14-05-2016,9.4
Essendon North,4/8 Keam St,2,u,450000.0,SP,Barry,14-05-2016,9.4
Essendon North,78/100 Keilor Rd,2,u,,VB,Brad,16-07-2016,9.4
Essendon North,1/48 Keilor Rd,2,u,340000.0,SP,Nelson,18-06-2016,9.4
Essendon North,21 Greville St,4,h,1605000.0,S,Barry,22-08-2016,9.4
Essendon North,2/26 Renown St,3,u,712000.0,S,Nelson,22-08-2016,9.4
Essendon North,2/40 Prince St,3,t,780000.0,VB,Brad,28-08-2016,9.4
Fairfield,150 Gillies St,3,h,1250000.0,VB,Jellis,03-09-2016,5.8
Fairfield,46 Perry St,3,h,,S,Nelson,03-09-2016,5.8
Fairfield,197 Wingrove St,3,h,1125000.0,S,Jellis,04-06-2016,5.8
Fairfield,192 Gillies St,3,h,1064000.0,S,Jellis,06-08-2016,5.8
Fairfield,17 Langridge St,3,h,1330000.0,S,Barry,07-05-2016,5.8
Fairfield,229 Rathmines St,2,h,1220000.0,S,Jellis,07-05-2016,5.8
Fairfield,197 Station St,4,h,1160000.0,PI,Nelson,07-05-2016,5.8
Fairfield,2/115 Gillies St,2,u,505000.0,PI,Nelson,07-11-2016,5.8
Fairfield,176 Gillies St,3,h,,SN,Nelson,07-11-2016,5.8
Fairfield,20/262 Heidelberg Rd,2,u,602000.0,S,Jellis,07-11-2016,5.8
Fairfield,3/260 Rathmines St,3,t,846000.0,SP,Love,08-10-2016,5.8
Fairfield,13/39 Park Cr,2,u,,S,Jellis,10-09-2016,5.8
Fairfield,7/223 Station St,2,u,400000.0,VB,Nelson,10-09-2016,5.8
Fairfield,5/305 Station St,2,u,,PI,Nelson,14-05-2016,5.8
Fairfield,88 Perry St,4,h,1730000.0,S,Jellis,15-10-2016,5.8
Fairfield,4/28 Rushall St,2,u,438000.0,S,Harcourts,15-10-2016,5.8
Fairfield,209 Arthur St,4,h,,PI,Jellis,17-09-2016,5.8
Fairfield,208 Bastings St,3,h,955000.0,S,Jellis,17-09-2016,5.8
Fairfield,139 Christmas St,3,h,750000.0,VB,Barry,18-06-2016,5.8
Fairfield,7 Darling St,3,h,,SP,Ray,18-06-2016,5.8
Fairfield,186 Gillies St,3,h,,S,Nelson,18-06-2016,5.8
Fairfield,45 McGregor St,3,h,2350000.0,PI,Collins,18-06-2016,5.8
Fairfield,254 Rathmines St,4,h,2000000.0,VB,Nelson,22-05-2016,5.8
Fairfield,100 Perry St,2,h,1010000.0,S,Nelson,22-08-2016,5.8
Fairfield,231 Station St,3,h,1065000.0,S,Nelson,23-04-2016,5.8
Fairfield,4/224 Arthur St,2,t,805000.0,S,McGrath,24-09-2016,5.8
Fairfield,6 Separation St,4,h,,S,Jellis,24-09-2016,5.8
Fairfield,225 Gillies St,3,h,1055000.0,S,Collins,27-06-2016,5.8
Fairfield,15/262 Heidelberg Rd,2,u,548000.0,SP,Nelson,27-06-2016,5.8
Fairfield,48 Gordon St,3,h,1510000.0,S,Jellis,28-05-2016,5.8
Fairfield,14/233 Station St,1,u,,SP,Ray,28-05-2016,5.8
Fairfield,103/57 Station St,2,u,699900.0,S,Barry,28-05-2016,5.8
Fairfield,1/240 Arthur St,2,u,545000.0,SP,McGrath,28-08-2016,5.8
Fairfield,250 Arthur St,3,h,1145000.0,S,McGrath,28-08-2016,5.8
Fairfield,147 Gillies St,3,h,1375000.0,S,McGrath,28-08-2016,5.8
Fitzroy,111 Cecil St,2,h,1000000.0,S,Nelson,03-09-2016,1.6
Fitzroy,3/18 Hanover St,3,h,1252000.0,S,Nelson,03-09-2016,1.6
Fitzroy,20 Greeves St,2,h,,S,Nelson,04-06-2016,1.6
Fitzroy,4/113 Cecil St,2,u,810000.0,S,Jellis,06-08-2016,1.6
Fitzroy,502/69 Victoria St,2,u,692000.0,S,Nelson,07-05-2016,1.6
Fitzroy,68 Alexandra Pde,3,h,,SP,Harrington,07-11-2016,1.6
Fitzroy,127 George St,4,h,1780000.0,S,Peter,07-11-2016,1.6
Fitzroy,199 Moor St,1,h,947500.0,S,Nelson,07-11-2016,1.6
Fitzroy,202/45 Rose St,2,u,,S,hockingstuart,07-11-2016,1.6
Fitzroy,302 Gore St,4,h,,S,Nelson,10-09-2016,1.6
Fitzroy,15/300 Young St,2,u,,S,hockingstuart,12-06-2016,1.6
Fitzroy,291 George St,2,h,1460000.0,PI,Nelson,12-11-2016,1.6
Fitzroy,1/59 Leicester St,3,t,1520000.0,S,Jellis,12-11-2016,1.6
Fitzroy,7/56 Leicester St,2,t,880000.0,S,Nelson,13-08-2016,1.6
Fitzroy,52 Nicholson St,4,h,3310000.0,S,Caine,13-08-2016,1.6
Fitzroy,124 Westgarth St,3,h,1481000.0,S,Jellis,13-08-2016,1.6
Fitzroy,258 Napier St,3,h,2200000.0,VB,Nelson,16-04-2016,1.6
Fitzroy,36 Alexandra Pde,2,h,,SN,Barry,16-07-2016,1.6
Fitzroy,9/144 George St,2,u,1000000.0,PI,Nelson,17-09-2016,1.6
Fitzroy,431 George St,3,h,1250000.0,PI,Nelson,17-09-2016,1.6
Fitzroy,190 Gore St,2,h,1440000.0,S,Nelson,17-09-2016,1.6
Fitzroy,31 Bell St,4,h,1950000.0,S,Nelson,18-06-2016,1.6
Fitzroy,5/113 Cecil St,1,u,597000.0,S,Harrington,18-06-2016,1.6
Fitzroy,2/41 Kerr St,2,h,850000.0,VB,Nelson,18-06-2016,1.6
Fitzroy,24/26 Victoria St,2,u,650000.0,S,Nelson,18-06-2016,1.6
Fitzroy,60 Bell St,4,h,1620000.0,S,Nelson,22-05-2016,1.6
Fitzroy,4/44 Brunswick St,1,u,,SP,Peter,22-05-2016,1.6
Fitzroy,47 Charles St,3,h,1600000.0,S,Nelson,22-05-2016,1.6
Fitzroy,10/5 St David St,3,u,850000.0,VB,Nelson,22-05-2016,1.6
Fitzroy,309/416 Gore St,2,u,790000.0,S,Nelson,22-08-2016,1.6
Fitzroy,84 Kerr St,2,h,1122000.0,S,Nelson,22-08-2016,1.6
Fitzroy,405/160 Argyle St,2,u,,PI,Nelson,23-04-2016,1.6
Fitzroy,306/96 charles St,2,u,660000.0,SP,hockingstuart,23-04-2016,1.6
Fitzroy,107 Cecil St,2,h,1300000.0,S,Nelson,24-09-2016,1.6
Fitzroy,218 Kerr St,2,u,,S,Nelson,24-09-2016,1.6
Fitzroy,101/416 Gore St,2,u,715000.0,S,Nelson,26-07-2016,1.6
Fitzroy,303/185 Rose St,2,u,,SP,hockingstuart/Jellis,26-07-2016,1.6
Fitzroy,206/424 Gore St,1,u,458000.0,S,hockingstuart,27-06-2016,1.6
Fitzroy,116 Leicester St,2,h,800000.0,VB,Harrington,27-06-2016,1.6
Fitzroy,9/56 Leicester St,2,t,710000.0,S,Jellis,27-06-2016,1.6
Fitzroy,6/226 Moor St,2,u,630000.0,VB,hockingstuart,27-06-2016,1.6
Fitzroy,46 Gore St,4,h,,S,Woodards,28-08-2016,1.6
Fitzroy,315 Young St,3,h,,SP,Craig,30-07-2016,1.6
Fitzroy North,233/4 Bik La,2,u,700000.0,SP,Woodards,03-09-2016,3.5
Fitzroy North,470 Brunswick St,2,h,860000.0,S,Woodards,03-09-2016,3.5
Fitzroy North,50 Freeman St,2,h,870000.0,S,Nelson,03-09-2016,3.5
Fitzroy North,76 Newry St,2,h,1116000.0,S,Nelson,03-09-2016,3.5
Fitzroy North,2 Pilkington St,4,h,1450000.0,VB,Nelson,03-09-2016,3.5
Fitzroy North,186 Queens Pde,2,t,930000.0,S,Nelson,03-09-2016,3.5
Fitzroy North,51 Rae St,2,h,770000.0,SA,Nicholson,04-06-2016,3.5
Fitzroy North,22 Laura Pl,2,h,,S,Nelson,06-08-2016,3.5
Fitzroy North,92 Scotchmer St,2,h,1008000.0,S,LITTLE,06-08-2016,3.5
Fitzroy North,5/35 Jamieson St,3,t,1015000.0,S,Collins,08-10-2016,3.5
Fitzroy North,780 Brunswick St,3,h,1371000.0,S,Nelson,10-09-2016,3.5
Fitzroy North,1/180 Queens Pde,2,t,1054000.0,S,Chambers,10-09-2016,3.5
Fitzroy North,28 Percy St,2,h,990000.0,S,Nelson,12-06-2016,3.5
Fitzroy North,16/81 Alfred Cr,2,u,650000.0,S,Nelson,12-11-2016,3.5
Fitzroy North,569 Rae St,3,h,,S,Collins,13-08-2016,3.5
Fitzroy North,74 Barkly St,4,h,1950000.0,S,Nelson,14-05-2016,3.5
Fitzroy North,79 Delbridge St,4,h,3400000.0,S,Nelson,14-05-2016,3.5
Fitzroy North,70 Park St,4,h,1785000.0,S,Nelson,14-05-2016,3.5
Fitzroy North,22 Coleman St,2,h,,S,Nelson,15-10-2016,3.5
Fitzroy North,10 Delbridge St,2,h,1315000.0,S,Jellis,15-10-2016,3.5
Fitzroy North,200 Miller St,3,h,,SP,Nelson,15-10-2016,3.5
Fitzroy North,16 Rushall Cr,3,h,,S,Nelson,15-10-2016,3.5
Fitzroy North,2 Scotchmer St,2,h,1210000.0,S,Nelson,15-10-2016,3.5
Fitzroy North,111 Best St,3,h,1275000.0,SP,Nelson,16-04-2016,3.5
Fitzroy North,102 Falconer St,3,h,,S,Nelson,16-04-2016,3.5
Fitzroy North,282 Glenlyon Rd,3,h,1141000.0,S,Nelson,16-04-2016,3.5
Fitzroy North,26 Grant St,3,h,,S,Nelson,16-04-2016,3.5
Fitzroy North,1/81 Alfred Cr,1,u,435000.0,S,Nelson,18-06-2016,3.5
Fitzroy North,30 Eastham St,2,h,875000.0,S,Jellis,18-06-2016,3.5
Fitzroy North,21 Reid St,1,h,899000.0,S,Jellis,22-05-2016,3.5
Fitzroy North,179 Barkly St,3,h,2300000.0,S,Nelson,23-04-2016,3.5
Fitzroy North,181 Rae St,2,h,937500.0,S,Jellis,23-04-2016,3.5
Fitzroy North,86 Clauscen St,3,h,1710000.0,S,Collins,24-09-2016,3.5
Fitzroy North,44 McKean St,3,h,,S,Nelson,24-09-2016,3.5
Fitzroy North,191 Scotchmer St,3,h,1300000.0,VB,Nelson,26-07-2016,3.5
Fitzroy North,8/86 Queens Pde,3,t,775000.0,S,Woodards,28-05-2016,3.5
Fitzroy North,32 Rae St,3,h,1192500.0,S,Nelson,28-05-2016,3.5
Fitzroy North,168 Scotchmer St,3,h,1581000.0,S,Jellis,28-05-2016,3.5
Fitzroy North,12/262 Barkly St,2,u,602000.0,S,Nelson,28-08-2016,3.5
Fitzroy North,5/118 Miller St,2,h,650000.0,PI,Nelson,28-08-2016,3.5
Fitzroy North,416 Queens Pde,5,h,,S,Collins,28-08-2016,3.5
Fitzroy North,421 Rae St,2,h,1283000.0,S,Nelson,28-08-2016,3.5
Fitzroy North,55 Seacombe St,3,h,1450000.0,S,Nelson,28-08-2016,3.5
Fitzroy North,29 Tait St,2,h,1325000.0,S,Collins,28-08-2016,3.5
Fitzroy North,42 Barkly St,4,h,,S,Nelson,30-07-2016,3.5
Fitzroy North,83 Rowe St,4,h,,S,Collins,30-07-2016,3.5
Flemington,96 Bryant St,2,h,865500.0,S,Nelson,03-09-2016,4.4
Flemington,34 Illawarra Rd,3,h,,S,Nelson,03-09-2016,4.4
Flemington,37 Bryant St,2,h,,SP,Nelson,07-11-2016,4.4
Flemington,11/2 Newmarket Wy,2,u,370000.0,S,Brad,07-11-2016,4.4
Flemington,10 Crown St,3,h,870000.0,S,Brad,08-10-2016,4.4
Flemington,1/15 Dartford St,2,u,391000.0,S,Nelson,08-10-2016,4.4
Flemington,1/116 Edinburgh St,2,h,715000.0,SP,Nelson,08-10-2016,4.4
Flemington,11 Finsbury St,3,h,1130000.0,S,Nelson,08-10-2016,4.4
Flemington,43 Finsbury St,3,h,1110000.0,PI,Nelson,08-10-2016,4.4
Flemington,40 Coronet St,2,h,950000.0,SP,Nelson,10-09-2016,4.4
Flemington,107 Shields St,2,h,918000.0,S,Nelson,10-09-2016,4.4
Flemington,59 Victoria St,2,h,730000.0,SP,Nelson,10-09-2016,4.4
Flemington,1/146 Ascot Vale Rd,2,t,650000.0,SP,hockingstuart,12-11-2016,4.4
Flemington,4 Illawarra Rd,2,h,860000.0,S,Nelson,12-11-2016,4.4
Flemington,43 Illawarra Rd,2,t,,S,Brad,12-11-2016,4.4
Flemington,58/2 Newmarket Wy,1,u,350000.0,PI,Nelson,12-11-2016,4.4
Flemington,61 Canterbury St,3,h,1012000.0,S,Australian,13-08-2016,4.4
Flemington,15 Clarence St,3,h,885000.0,S,Nelson,13-08-2016,4.4
Flemington,90 Edinburgh St,3,h,1315000.0,S,Nelson,13-08-2016,4.4
Flemington,111 Wellington St,4,h,1700000.0,SP,Nelson,14-05-2016,4.4
Flemington,1/4 Chatham St,3,h,1205000.0,S,Rendina,15-10-2016,4.4
Flemington,3/39 Dover St,2,u,395000.0,PI,Rendina,15-10-2016,4.4
Flemington,3/121 Wellington St,2,u,476000.0,S,Alexkarbon,15-10-2016,4.4
Flemington,7/30 Bryant St,1,h,250000.0,VB,Nelson,16-04-2016,4.4
Flemington,250 Pinoak Cr,3,h,815000.0,S,Nelson,16-04-2016,4.4
Flemington,12/132 Princes St,2,u,556000.0,S,Woodards,16-07-2016,4.4
Flemington,5/60 Farnham St,1,u,345000.0,SP,Nelson,18-06-2016,4.4
Flemington,29 Finsbury St,3,h,1100000.0,VB,Nelson,18-06-2016,4.4
Flemington,114 Shields St,2,h,957000.0,SP,Nelson,22-05-2016,4.4
Flemington,20 Glance St,3,h,991000.0,S,Rendina,23-04-2016,4.4
Flemington,65 Victoria St,3,h,850000.0,VB,Jellis,24-09-2016,4.4
Flemington,5/69 Edinburgh St,2,u,350000.0,VB,Jellis,26-07-2016,4.4
Flemington,5/121 Wellington St,2,u,420500.0,S,Jellis,28-05-2016,4.4
Flemington,2 Dalgleish St,3,h,,S,Nelson,28-08-2016,4.4
Flemington,1/92 Farnham St,3,h,,S,Nelson,28-08-2016,4.4
Footscray,4/33 Ballarat Rd,3,t,585000.0,S,Nelson,03-09-2016,6.4
Footscray,202/51 Gordon St,1,u,85000.0,PI,Burnham,03-09-2016,6.4
Footscray,307/240 Barkly St,2,u,,W,Sweeney,04-06-2016,6.4
Footscray,5/28 Eleanor St,2,t,480000.0,PI,Jas,06-08-2016,6.4
Footscray,1/38 Lynch St,1,u,357000.0,S,Village,06-08-2016,6.4
Footscray,8 McCubbin St,3,h,910000.0,S,Village,06-08-2016,6.4
Footscray,6/114 Commercial Rd,1,u,291000.0,PI,Sweeney,07-05-2016,6.4
Footscray,3/8 Eleanor St,2,h,375000.0,S,Sweeney,07-05-2016,6.4
Footscray,2 Jerrold St,2,h,736000.0,S,hockingstuart,07-05-2016,6.4
Footscray,8 Jerrold St,2,h,752000.0,SP,Jas,07-05-2016,6.4
Footscray,101 MacPherson St,2,h,,SP,Village,07-05-2016,6.4
Footscray,32 Commercial Rd,3,h,1155000.0,S,Burnham,07-11-2016,6.4
Footscray,11 Commercial Rd,3,h,930000.0,PI,Sweeney,08-10-2016,6.4
Footscray,105/64 Cross St,2,u,490000.0,S,Sweeney,08-10-2016,6.4
Footscray,1/13 Essex St,3,h,853000.0,S,Village,08-10-2016,6.4
Footscray,13 Lynch St,4,h,1290000.0,S,Sweeney/Advantage,08-10-2016,6.4
Footscray,6/11 Nicholson St,3,u,480000.0,S,Nelson,08-10-2016,6.4
Footscray,3 Park St,4,h,775000.0,S,Sweeney,08-10-2016,6.4
Footscray,14/258 Ballarat Rd,2,u,,PI,Sweeney,10-09-2016,6.4
Footscray,11 Dawson Av,3,h,840000.0,SP,Biggin,12-06-2016,6.4
Footscray,120 MacPherson St,3,h,760000.0,S,Biggin,12-06-2016,6.4
Footscray,3/53 Whitehall St,2,u,420000.0,VB,Village,12-06-2016,6.4
Footscray,2/58 Everard St,2,t,560000.0,S,Sweeney,12-11-2016,6.4
Footscray,2/15 Geelong Rd,2,h,575000.0,S,Burnham,12-11-2016,6.4
Footscray,6 John St,4,h,1100000.0,SP,Biggin,13-08-2016,6.4
Footscray,36 Windsor St,3,h,932000.0,S,Jas,13-08-2016,6.4
Footscray,95 Gordon St,3,h,780000.0,S,Jas,14-05-2016,6.4
Footscray,4/5 Empire St,2,u,295000.0,SP,Gunn&Co,15-10-2016,6.4
Footscray,3/23 Pickett St,2,u,433000.0,SP,Jas,15-10-2016,6.4
Footscray,9/6 Rosamond Rd,2,t,410000.0,SP,Rendina,15-10-2016,6.4
Footscray,53 Ryan St,2,h,1170000.0,S,Sweeney,15-10-2016,6.4
Footscray,105/72 Cross St,1,u,375000.0,S,Biggin,16-04-2016,6.4
Footscray,6/63 Everard St,2,u,615000.0,S,Sweeney,16-04-2016,6.4
Footscray,2 Buckingham St,3,h,747000.0,S,Jas,16-07-2016,6.4
Footscray,4/97 Cowper St,1,u,275000.0,PI,Sweeney,16-07-2016,6.4
Footscray,45 Droop St,3,h,1045000.0,S,Sweeney,16-07-2016,6.4
Footscray,88 Eleanor St,3,h,775000.0,SP,Sweeney,16-07-2016,6.4
Footscray,2 Greenham Pl,2,t,,SA,Reach,16-07-2016,6.4
Footscray,13/41 Moreland St,2,u,571000.0,S,hockingstuart,16-07-2016,6.4
Footscray,52 Dudley St,4,h,,SN,Village,17-09-2016,6.4
Footscray,2/36 Empire St,2,u,310000.0,PI,Sweeney,17-09-2016,6.4
Footscray,11 Geelong Rd,3,h,,PN,Village,17-09-2016,6.4
Footscray,8/33 Gordon St,1,u,305000.0,S,Burnham,17-09-2016,6.4
Footscray,31 Southampton St,3,h,860500.0,S,Burnham,17-09-2016,6.4
Footscray,1207/240 Barkly St,1,u,,W,Sweeney,18-06-2016,6.4
Footscray,405/250 Barkly St,2,u,370000.0,SP,Sweeney,18-06-2016,6.4
Footscray,167 Gordon St,2,h,711000.0,SP,Jas,18-06-2016,6.4
Footscray,4/2 Saltriver Pl,3,u,665000.0,S,Greg,18-06-2016,6.4
Footscray,306/277 Barkly St,2,u,420000.0,VB,Village,22-05-2016,6.4
Footscray,6/27 Eldridge St,2,u,,W,Sweeney,22-05-2016,6.4
Footscray,51 Lynch St,2,h,858000.0,SP,Jas,22-05-2016,6.4
Footscray,216a Ballarat Rd,4,t,699000.0,VB,Raine,22-08-2016,6.4
Footscray,35 Leander St,2,h,835000.0,SP,Jas,22-08-2016,6.4
Footscray,49 MacPherson St,2,h,661000.0,S,Sweeney,22-08-2016,6.4
Footscray,69 MacPherson St,2,h,757500.0,S,Sweeney,22-08-2016,6.4
Footscray,39 Moore St,3,h,,SP,Burnham,22-08-2016,6.4
Footscray,208 Gordon St,3,h,,SN,Barry,23-04-2016,6.4
Footscray,506/55 Hopkins St,2,u,,PI,Nelson,24-09-2016,6.4
Footscray,2/10 Leigh St,2,u,525000.0,PI,Sweeney,24-09-2016,6.4
Footscray,4/11 Nicholson St,1,u,282000.0,PI,Sweeney,24-09-2016,6.4
Footscray,2/25 Stanlake St,3,t,699000.0,S,Jas,24-09-2016,6.4
Footscray,26 Titch St,3,t,,PI,Biggin,24-09-2016,6.4
Footscray,707/250 Barkly St,2,u,,SN,Barry,26-07-2016,6.4
Footscray,4/155 Gordon St,3,h,,SN,Barry,26-07-2016,6.4
Footscray,14 Latrobe St,3,h,842500.0,S,Village,26-07-2016,6.4
Footscray,62 Moore St,3,h,980000.0,S,GL,26-07-2016,6.4
Footscray,26/2 Ballarat Rd,3,u,561000.0,SP,Nelson,27-06-2016,6.4
Footscray,10/24 Eldridge St,2,u,316000.0,S,Burnham,27-06-2016,6.4
Footscray,23 Moore St,2,h,800000.0,S,Village,27-06-2016,6.4
Footscray,20 Ryan St,2,h,760000.0,PI,Burnham,27-06-2016,6.4
Footscray,39 Warleigh Rd,3,t,735000.0,S,Jas,27-06-2016,6.4
Footscray,6 White St,2,h,823000.0,S,Jas,27-06-2016,6.4
Footscray,8 Dudley St,3,h,767500.0,S,Sweeney,28-05-2016,6.4
Footscray,32 Hewitt Av,3,t,740000.0,VB,Jas,28-05-2016,6.4
Footscray,116/55 Hopkins St,2,u,395000.0,SP,Greg,28-05-2016,6.4
Footscray,12 Tait St,4,h,815000.0,PI,Biggin,28-05-2016,6.4
Footscray,3/10 Leigh St,2,t,535000.0,SP,Sweeney,28-08-2016,6.4
Footscray,6/9 Mary St,2,t,,SP,Jas,28-08-2016,6.4
